STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/19/2015,47,34,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/20/2015,64,47,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/21/2015,63,49,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/22/2015,68,41,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/23/2015,55,32,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/24/2015,53,33,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/25/2015,65,37,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/26/2015,54,33,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/27/2015,53,36,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/28/2015,59,37,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/29/2015,56,35,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/30/2015,45,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/31/2015,49,33,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/1/2015,50,44,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/2/2015,53,43,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/3/2015,67,42,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/4/2015,71,41,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/5/2015,73,42,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/6/2015,71,50,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/7/2015,50,37,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/8/2015,45,30,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/9/2015,53,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/10/2015,55,29,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/11/2015,52,30,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/12/2015,56,35,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/13/2015,51,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/14/2015,38,33,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/15/2015,47,33,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/16/2015,60,39,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/17/2015,62,40,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/18/2015,60,50,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/19/2015,62,45,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/20/2015,45,34,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/21/2015,37,29,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/22/2015,32,21,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/23/2015,29,20,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/24/2015,34,24,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/25/2015,41,26,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/26/2015,51,26,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/27/2015,52,34,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/28/2015,34,24,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/29/2015,34,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/30/2015,39,22,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/1/2015,37,23,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/2/2015,41,30,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/3/2015,41,31,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/4/2015,40,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/5/2015,46,31,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/6/2015,49,36,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/7/2015,42,33,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/8/2015,40,36,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/9/2015,43,38,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/10/2015,45,39,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/11/2015,58,42,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/12/2015,44,33,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/13/2015,45,38,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/14/2015,56,42,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/15/2015,57,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/16/2015,38,34,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/17/2015,46,37,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/18/2015,37,28,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/19/2015,28,21,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/20/2015,25,19,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/21/2015,44,23,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/22/2015,41,37,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/23/2015,43,37,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/24/2015,58,36,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/25/2015,38,29,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/26/2015,40,28,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/27/2015,38,28,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/28/2015,35,21,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/29/2015,30,21,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/30/2015,30,27,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/31/2015,31,28,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/1/2016,31,21,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/2/2016,28,22,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/3/2016,35,26,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/4/2016,29,17,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/5/2016,18,4,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/6/2016,30,17,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/7/2016,38,25,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/8/2016,37,31,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/9/2016,41,33,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/10/2016,36,23,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/11/2016,23,12,12
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/12/2016,16,12,12
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/13/2016,19,10,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/14/2016,18,11,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/15/2016,31,16,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/16/2016,35,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/17/2016,26,9,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/18/2016,17,10,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/19/2016,16,12,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/20/2016,21,15,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/21/2016,22,8,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/22/2016,26,18,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/23/2016,30,23,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/24/2016,29,23,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/25/2016,29,26,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/26/2016,33,26,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/27/2016,34,25,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/28/2016,34,25,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/29/2016,33,17,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/30/2016,33,17,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/31/2016,40,33,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/1/2016,40,31,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/2/2016,37,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/3/2016,36,21,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/4/2016,36,21,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/5/2016,29,16,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/6/2016,30,16,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/7/2016,35,27,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/8/2016,43,29,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/9/2016,39,24,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/10/2016,25,14,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/11/2016,15,12,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/12/2016,19,13,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/13/2016,18,0,0
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/14/2016,12,0,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/15/2016,20,8,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/16/2016,26,13,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/17/2016,31,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/18/2016,22,4,5
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/19/2016,36,5,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/22/2016,32,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/23/2016,33,21,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/24/2016,39,22,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/25/2016,36,28,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/26/2016,29,23,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/27/2016,33,24,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/28/2016,49,30,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/29/2016,54,24,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/1/2016,36,13,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/2/2016,20,16,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/3/2016,27,6,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/4/2016,30,10,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/5/2016,37,18,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/6/2016,35,26,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/7/2016,44,28,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/8/2016,60,37,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/9/2016,67,41,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/10/2016,57,34,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/11/2016,38,28,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/12/2016,50,32,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/13/2016,61,36,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/14/2016,58,35,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/15/2016,43,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/16/2016,51,35,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/17/2016,47,38,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/18/2016,44,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/19/2016,37,24,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/20/2016,37,20,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/21/2016,38,20,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/22/2016,42,26,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/23/2016,48,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/24/2016,40,27,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/25/2016,40,20,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/26/2016,42,19,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/27/2016,52,24,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/28/2016,48,35,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/29/2016,42,26,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/30/2016,53,26,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/31/2016,56,40,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/1/2016,41,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/2/2016,48,27,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/3/2016,31,18,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/4/2016,27,20,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/5/2016,29,15,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/6/2016,41,15,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/7/2016,37,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/8/2016,33,23,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/9/2016,33,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/10/2016,27,21,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/11/2016,41,20,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/12/2016,40,32,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/13/2016,40,28,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/14/2016,50,29,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/15/2016,63,34,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/16/2016,63,35,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/17/2016,71,39,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/18/2016,79,43,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/19/2016,78,39,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/20/2016,58,38,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/21/2016,67,44,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/22/2016,60,39,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/23/2016,48,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/24/2016,50,31,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/25/2016,49,41,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/26/2016,57,36,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/27/2016,46,27,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/28/2016,47,32,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/29/2016,51,40,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/30/2016,55,33,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/1/2016,51,33,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/2/2016,55,33,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/3/2016,59,33,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/4/2016,71,41,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/5/2016,45,40,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/6/2016,55,37,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/7/2016,80,46,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/8/2016,58,39,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/9/2016,56,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/10/2016,62,35,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/11/2016,63,45,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/12/2016,76,45,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/13/2016,71,51,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/14/2016,61,39,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/15/2016,45,32,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/16/2016,50,32,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/17/2016,62,37,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/18/2016,56,34,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/19/2016,61,36,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/20/2016,70,40,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/21/2016,71,43,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/22/2016,73,47,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/23/2016,68,43,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/24/2016,82,45,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/25/2016,88,52,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/26/2016,73,55,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/27/2016,84,55,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/28/2016,79,61,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/29/2016,84,63,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/30/2016,81,58,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/31/2016,78,53,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/1/2016,73,56,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/2/2016,74,55,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/3/2016,73,51,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/4/2016,75,53,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/5/2016,83,57,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/6/2016,66,53,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/7/2016,72,49,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/8/2016,54,41,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/9/2016,61,43,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/10/2016,74,48,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/11/2016,85,54,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/12/2016,87,50,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/13/2016,67,48,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/14/2016,67,52,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/15/2016,73,60,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/16/2016,66,56,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/17/2016,73,52,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/18/2016,80,54,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/19/2016,88,59,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/20/2016,89,71,76
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/21/2016,84,55,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/22/2016,76,54,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/23/2016,71,53,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/24/2016,76,52,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/25/2016,80,55,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/26/2016,89,55,73
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/27/2016,83,66,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/28/2016,77,54,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/29/2016,67,48,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/30/2016,74,57,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/1/2016,81,56,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/2/2016,69,55,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/3/2016,77,58,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/4/2016,83,53,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/5/2016,85,55,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/6/2016,84,66,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/7/2016,83,63,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/8/2016,76,63,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/9/2016,79,61,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/10/2016,77,55,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/11/2016,78,61,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/12/2016,85,64,78
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/13/2016,92,69,73
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/14/2016,93,63,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/15/2016,77,57,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/16/2016,65,48,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/17/2016,74,52,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/18/2016,74,60,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/19/2016,76,56,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/20/2016,75,57,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/21/2016,90,62,77
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/22/2016,85,70,74
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/23/2016,89,69,74
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/24/2016,87,71,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/25/2016,85,68,73
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/26/2016,83,61,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/27/2016,87,67,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/28/2016,85,66,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/29/2016,76,62,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/30/2016,79,54,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/31/2016,82,56,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/1/2016,78,59,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/2/2016,81,60,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/3/2016,87,62,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/4/2016,90,66,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/5/2016,93,69,73
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/6/2016,81,61,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/7/2016,80,57,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/8/2016,77,54,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/9/2016,85,56,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/10/2016,90,64,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/11/2016,89,68,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/12/2016,90,70,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/13/2016,73,69,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/14/2016,77,62,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/15/2016,78,61,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/16/2016,85,63,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/17/2016,84,65,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/18/2016,79,64,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/19/2016,87,67,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/20/2016,79,67,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/21/2016,74,61,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/22/2016,68,53,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/23/2016,76,53,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/24/2016,82,62,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/25/2016,80,63,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/26/2016,78,58,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/27/2016,75,58,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/28/2016,74,60,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/29/2016,77,57,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/30/2016,84,57,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/31/2016,84,59,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/1/2016,73,60,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/2/2016,69,50,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/3/2016,71,51,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/4/2016,77,51,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/5/2016,81,51,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/6/2016,85,57,75
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/7/2016,90,71,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/8/2016,78,69,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/9/2016,77,59,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/10/2016,77,60,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/11/2016,76,51,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/12/2016,72,51,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/13/2016,79,53,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/14/2016,70,56,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/15/2016,67,47,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/16/2016,73,47,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/17/2016,78,53,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/18/2016,77,57,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/19/2016,74,57,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/20/2016,80,57,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/21/2016,78,57,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/22/2016,73,62,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/23/2016,72,63,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/24/2016,66,47,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/25/2016,67,48,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/26/2016,74,51,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/27/2016,59,50,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/28/2016,57,48,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/29/2016,65,49,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/30/2016,69,58,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/1/2016,67,59,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/2/2016,63,57,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/3/2016,62,57,57
